bhk,type,locality,region,area,price,price_unit,status,age,price_in_inr,price_per_sqft
5.0,Plot  Area,Raviwar Peth,Raviwar Peth,1000.0,180.0,L,Ready,Ready,18000000.0,18000.0
3.0,Super built-up  Area,Sadashiv Peth,Sadashiv Peth,2257.0,159.0,L,Ready,Ready,15900000.0,7044.749667700487
2.0,Super built-up  Area,Sahakar Nagar,Sahakar Nagar,1246.0,65.4,L,Ready,Ready,6540000.000000001,5248.796147672553
2.0,Super built-up  Area,Salunke Vihar,Salunke Vihar,1080.0,41.0,L,Ready,Ready,4100000.0,3796.296296296296
3.0,Super built-up  Area,Satara Road,Satara Road,1360.0,85.0,L,Ready,Ready,8500000.0,6250.0
2.0,Super built-up  Area,Senapati Bapat Road,Senapati Bapat Road,1260.0,47.88,L,Ready,Ready,4788000.0,3800.0
4.0,Built-up  Area,Shaniwar Peth,Shaniwar Peth,1200.0,110.0,L,Ready,Ready,11000000.0,9166.666666666666
2.0,Super built-up  Area,Shivaji Nagar,Shivaji Nagar,1418.0,104.0,L,Ready,Ready,10400000.0,7334.273624823695
3.0,Plot  Area,Shukrawar Peth,Shukrawar Peth,1200.0,165.0,L,Ready,Ready,16500000.0,13750.0
2.0,Super built-up  Area,Sinhagad Road,Sinhagad Road,950.0,39.0,L,Ready,Ready,3900000.0,4105.263157894737
2.0,Super built-up  Area,Somwar Peth,Somwar Peth,1020.0,55.0,L,Ready,Ready,5500000.0,5392.156862745098
3.0,Super built-up  Area,Swargate,Swargate,1400.0,40.44,L,Under Construction,Under Construction,4044000.0,2888.5714285714284
4.0,Plot  Area,Tilak Road,Tilak Road,1440.0,88.0,L,Ready,Ready,8800000.0,6111.111111111111
6.0,Built-up  Area,Uruli Devachi,Uruli Devachi,800.0,75.0,L,Ready,Ready,7500000.0,9375.0
3.0,Super built-up  Area,Vadgaon Budruk,Vadgaon Budruk,1462.5,62.81,L,Under Construction,Under Construction,6281000.0,4294.7008547008545
2.0,Super built-up  Area,Wadgaon Sheri,Wadgaon Sheri,1175.0,69.0,L,Under Construction,Under Construction,6900000.0,5872.340425531915
2.0,Super built-up  Area,Viman Nagar,Viman Nagar,1185.0,40.17,L,Ready,Ready,4017000.0,3389.8734177215188
3.0,Super built-up  Area,Vishrant Wadi,Vishrant Wadi,2250.0,113.0,L,Ready,Ready,11300000.0,5022.222222222223
2.0,Super built-up  Area,Wagholi,Wagholi,1178.0,40.43,L,Ready,Ready,4043000.0,3432.088285229202
1.0,Super built-up  Area,Wanowrie,Wanowrie,825.0,44.9,L,Ready,Ready,4490000.0,5442.424242424242
3.0,Super built-up  Area,Warje,Warje,1250.0,43.0,L,Under Construction,Under Construction,4300000.0,3440.0
2.0,Super built-up  Area,Yerawada,Yerawada,1113.12,55.0,L,Ready,Ready,5500000.0,4941.066551674573
3.0,Super built-up  Area,Alandi Road,Alandi Road,1718.0,223.0,L,Ready,Ready,22300000.0,12980.209545983702
2.0,Super built-up  Area,Ambegaon Budruk,Ambegaon Budruk,1010.0,35.0,L,Ready,Ready,3500000.0,3465.3465346534654
2.0,Super built-up  Area,Anandnagar,Anandnagar,900.0,41.0,L,Under Construction,Under Construction,4100000.0,4555.555555555556
4.0,Plot  Area,Aundh,Aundh,1500.0,240.0,L,Ready,Ready,24000000.0,16000.0
1.0,Plot  Area,Aundh Road,Aundh Road,540.0,16.5,L,Ready,Ready,1650000.0,3055.5555555555557
2.0,Super built-up  Area,Balaji Nagar,Balaji Nagar,1020.0,29.46,L,Under Construction,Under Construction,2946000.0,2888.235294117647
2.0,Super built-up  Area,Baner,Baner,1194.0,71.64,L,Under Construction,Under Construction,7164000.0,6000.0
8.0,Plot  Area,Baner road,Baner road,1470.0,300.0,L,Ready,Ready,30000000.0,20408.163265306124
3.0,Plot  Area,Bhandarkar Road,Bhandarkar Road,600.0,100.0,L,Ready,Ready,10000000.0,16666.666666666668
2.0,Super built-up  Area,Bhavani Peth,Bhavani Peth,1108.0,67.15,L,Ready,Ready,6715000.000000001,6060.469314079423
4.0,Built-up  Area,Bibvewadi,Bibvewadi,3895.0,451.0,L,Ready,Ready,45100000.0,11578.947368421053
2.0,Super built-up  Area,Bopodi,Bopodi,700.0,34.99,L,Under Construction,Under Construction,3499000.0,4998.571428571428
3.0,Super built-up  Area,Budhwar Peth,Budhwar Peth,1600.0,68.0,L,Ready,Ready,6800000.0,4250.0
3.0,Super built-up  Area,Bund Garden Road,Bund Garden Road,1850.0,90.0,L,Ready,Ready,9000000.0,4864.864864864865
2.0,Super built-up  Area,Camp,Camp,1250.0,33.0,L,Ready,Ready,3300000.0,2640.0
1.0,Built-up  Area,Chandan Nagar,Chandan Nagar,600.0,43.0,L,Ready,Ready,4300000.0,7166.666666666667
2.0,Super built-up  Area,Dapodi,Dapodi,1140.0,49.27,L,Ready,Ready,4927000.0,4321.929824561404
3.0,Super built-up  Area,Deccan Gymkhana,Deccan Gymkhana,1200.0,75.0,L,Ready,Ready,7500000.0,6250.0
2.0,Super built-up  Area,Dehu Road,Dehu Road,985.0,55.0,L,Ready,Ready,5500000.0,5583.756345177665
2.0,Super built-up  Area,Dhankawadi,Dhankawadi,982.0,55.0,L,Ready,Ready,5500000.0,5600.814663951121
1.0,Built-up  Area,Dhayari Phata,Dhayari Phata,600.0,20.0,L,Ready,Ready,2000000.0,3333.3333333333335
3.0,Super built-up  Area,Dhole Patil Road,Dhole Patil Road,2640.0,142.0,L,Ready,Ready,14200000.0,5378.787878787879
2.0,Super built-up  Area,Erandwane,Erandwane,1314.0,68.8,L,Ready,Ready,6880000.0,5235.920852359209
3.0,Super built-up  Area,Fatima Nagar,Fatima Nagar,1700.0,68.5,L,Ready,Ready,6850000.0,4029.4117647058824
2.0,Super built-up  Area,Fergusson College Road,Fergusson College Road,1077.0,93.0,L,Under Construction,Under Construction,9300000.0,8635.097493036212
4.0,Built-up  Area,Ganesh Peth,Ganesh Peth,1891.0,66.165,L,Ready,Ready,6616500.000000001,3498.942358540455
5.0,Super built-up  Area,Ganeshkhind,Ganeshkhind,2000.0,99.0,L,Ready,Ready,9900000.0,4950.0
3.0,Super built-up  Area,Ghorpade Peth,Ghorpade Peth,1643.0,75.0,L,Ready,Ready,7500000.0,4564.820450395618
3.0,Plot  Area,Ghorpadi,Ghorpadi,1200.0,67.0,L,Ready,Ready,6700000.0,5583.333333333333
2.0,Super built-up  Area,Gokhale Nagar,Gokhale Nagar,1116.0,51.91,L,Ready,Ready,5191000.0,4651.433691756272
2.0,Super built-up  Area,Gultekdi,Gultekdi,1020.0,41.82,L,Ready,Ready,4182000.0,4100.0
7.0,Built-up  Area,Guruwar peth,Guruwar peth,621.0,64.0,L,Ready,Ready,6400000.0,10305.958132045089
3.0,Built-up  Area,Hadapsar,Hadapsar,1740.0,55.0,L,Ready,Ready,5500000.0,3160.919540229885
2.0,Super built-up  Area,Hadapsar Industrial Estate,Hadapsar Industrial Estate,1225.0,47.0,L,Under Construction,Under Construction,4700000.0,3836.734693877551
3.0,Built-up  Area,Hingne Khurd,Hingne Khurd,1241.0,61.0,L,Ready,Ready,6100000.0,4915.390813859791
2.0,Super built-up  Area,Jangali Maharaj Road,Jangali Maharaj Road,1041.0,40.6,L,Ready,Ready,4060000.0,3900.0960614793466
2.0,Super built-up  Area,Kalyani Nagar,Kalyani Nagar,1050.0,46.0,L,Ready,Ready,4600000.0,4380.952380952381
3.0,Super built-up  Area,Karve Nagar,Karve Nagar,4400.0,901.0,L,Under Construction,Under Construction,90100000.0,20477.272727272728
2.0,Super built-up  Area,Karve Road,Karve Road,1309.0,64.39,L,Under Construction,Under Construction,6439000.0,4919.022154316272
2.0,Super built-up  Area,Kasba Peth,Kasba Peth,1128.0,45.0,L,Ready,Ready,4500000.0,3989.3617021276596
3.0,Super built-up  Area,Katraj,Katraj,1430.0,50.0,L,Ready,Ready,5000000.0,3496.5034965034965
2.0,Super built-up  Area,Khadaki,Khadaki,1065.0,47.86,L,Under Construction,Under Construction,4786000.0,4493.896713615023
2.0,Super built-up  Area,Khadki,Khadki,1085.0,64.0,L,Ready,Ready,6400000.0,5898.617511520737
1.0,Plot  Area,Kharadi,Kharadi,750.0,30.0,L,Ready,Ready,3000000.0,4000.0
2.0,Super built-up  Area,Kondhwa,Kondhwa,981.0,37.28,L,Ready,Ready,3728000.0,3800.2038735983692
4.0,Carpet  Area,Kondhwa Budruk,Kondhwa Budruk,1548.3,129.0,L,Under Construction,Under Construction,12900000.0,8331.71865917458
4.0,Super built-up  Area,Kondhwa Khurd,Kondhwa Khurd,2302.0,300.0,L,Ready,Ready,30000000.0,13032.145960034752
3.0,Built-up  Area,Koregaon Park,Koregaon Park,1410.0,60.0,L,Ready,Ready,6000000.0,4255.31914893617
3.0,Super built-up  Area,Kothrud,Kothrud,1525.84,117.0,L,Under Construction,Under Construction,11700000.0,7667.90751323861
2.0,Super built-up  Area,Law College Road,Law College Road,1200.0,42.6,L,Ready,Ready,4260000.0,3550.0
2.0,Built-up  Area,Laxmi Road,Laxmi Road,1030.0,80.0,L,Ready,Ready,8000000.0,7766.9902912621355
3.0,Super built-up  Area,Lulla Nagar,Lulla Nagar,1852.0,95.0,L,Ready,Ready,9500000.0,5129.589632829374
2.0,Built-up  Area,Mahatma Gandhi Road,Mahatma Gandhi Road,1160.0,33.5,L,Under Construction,Under Construction,3350000.0,2887.9310344827586
2.0,Built-up  Area,Mangalwar peth,Mangalwar peth,918.0,49.0,L,Ready,Ready,4900000.0,5337.690631808279
3.0,Super built-up  Area,Manik Bagh,Manik Bagh,1255.0,90.0,L,Under Construction,Under Construction,9000000.0,7171.314741035857
6.0,Plot  Area,Market yard,Market yard,1200.0,250.0,L,Ready,Ready,25000000.0,20833.333333333332
3.0,Built-up  Area,Model colony,Model colony,1150.0,49.9,L,Ready,Ready,4990000.0,4339.130434782609
3.0,Super built-up  Area,Mukund Nagar,Mukund Nagar,2700.0,324.0,L,Ready,Ready,32400000.0,12000.0
2.0,Built-up  Area,Mundhawa,Mundhawa,1150.0,69.0,L,Under Construction,Under Construction,6900000.0,6000.0
2.0,Super built-up  Area,Nagar Road,Nagar Road,1227.0,53.49,L,Ready,Ready,5349000.0,4359.413202933985
3.0,Super built-up  Area,Nana Peth,Nana Peth,1255.0,77.68,L,Under Construction,Under Construction,7768000.000000001,6189.641434262949
6.0,Plot  Area,Narayan Peth,Narayan Peth,840.0,120.0,L,Ready,Ready,12000000.0,14285.714285714286
2.0,Super built-up  Area,Narayangaon,Narayangaon,1198.0,82.0,L,Ready,Ready,8200000.0,6844.741235392321
3.0,Plot  Area,Navi Peth,Navi Peth,1200.0,160.0,L,Ready,Ready,16000000.0,13333.333333333334
4.0,Built-up  Area,Parvati Darshan,Parvati Darshan,2600.0,95.0,L,Ready,Ready,9500000.0,3653.846153846154
3.0,Super built-up  Area,Pashan,Pashan,2072.0,139.0,L,Ready,Ready,13900000.0,6708.494208494209
2.0,Super built-up  Area,Paud Road,Paud Road,797.0,32.0,L,Ready,Ready,3200000.0,4015.056461731493
3.0,Built-up  Area,Pirangut,Pirangut,1350.0,68.0,L,Ready,Ready,6800000.0,5037.037037037037
4.0,Built-up  Area,Prabhat Road,Prabhat Road,2500.0,200.0,L,Ready,Ready,20000000.0,8000.0
3.0,Super built-up  Area,Pune Railway Station,Pune Railway Station,2215.0,160.0,L,Ready,Ready,16000000.0,7223.476297968397
1.0,Super built-up  Area,Rasta Peth,Rasta Peth,525.0,30.0,L,Under Construction,Under Construction,3000000.0,5714.285714285715
4.0,Super built-up  Area,Raviwar Peth,Raviwar Peth,2700.0,260.0,L,Ready,Ready,26000000.0,9629.62962962963
3.0,Super built-up  Area,Sadashiv Peth,Sadashiv Peth,1500.0,90.0,L,Ready,Ready,9000000.0,6000.0
2.0,Plot  Area,Sahakar Nagar,Sahakar Nagar,900.0,55.0,L,Ready,Ready,5500000.0,6111.111111111111
3.0,Super built-up  Area,Salunke Vihar,Salunke Vihar,1355.0,58.27,L,Ready,Ready,5827000.0,4300.369003690037
3.0,Super built-up  Area,Sasson Road,Sasson Road,1465.0,49.81,L,Ready,Ready,4981000.0,3400.0
2.0,Plot  Area,Satara Road,Satara Road,1006.0,57.0,L,Ready,Ready,5700000.0,5666.003976143141
4.0,Built-up  Area,Senapati Bapat Road,Senapati Bapat Road,2000.0,75.0,L,Ready,Ready,7500000.0,3750.0
2.0,Super built-up  Area,Shaniwar Peth,Shaniwar Peth,1128.0,65.7,L,Under Construction,Under Construction,6570000.0,5824.468085106383
2.0,Built-up  Area,Shivaji Nagar,Shivaji Nagar,850.0,35.0,L,Ready,Ready,3500000.0,4117.64705882353
3.0,Super built-up  Area,Shukrawar Peth,Shukrawar Peth,1310.0,68.0,L,Ready,Ready,6800000.0,5190.839694656489
2.0,Super built-up  Area,Sinhagad Road,Sinhagad Road,1390.0,86.0,L,Ready,Ready,8600000.0,6187.050359712231
3.0,Super built-up  Area,Somwar Peth,Somwar Peth,1390.0,76.45,L,Ready,Ready,7645000.0,5500.0
4.0,Plot  Area,Swargate,Swargate,2396.0,325.0,L,Ready,Ready,32500000.0,13564.273789649416
2.0,Super built-up  Area,Tilak Road,Tilak Road,1170.0,33.0,L,Ready,Ready,3300000.0,2820.5128205128203
3.0,Super built-up  Area,Uruli Devachi,Uruli Devachi,1385.0,50.0,L,Ready,Ready,5000000.0,3610.1083032490974
2.0,Super built-up  Area,Vadgaon Budruk,Vadgaon Budruk,1160.0,42.0,L,Ready,Ready,4200000.0,3620.689655172414
2.0,Super built-up  Area,Wadgaon Sheri,Wadgaon Sheri,1160.0,33.5,L,Under Construction,Under Construction,3350000.0,2887.9310344827586
3.0,Super built-up  Area,Viman Nagar,Viman Nagar,1200.0,69.0,L,Ready,Ready,6900000.0,5750.0
2.0,Super built-up  Area,Vishrant Wadi,Vishrant Wadi,1475.0,55.0,L,Ready,Ready,5500000.0,3728.813559322034
3.0,Built-up  Area,Wagholi,Wagholi,1939.0,98.0,L,Under Construction,Under Construction,9800000.0,5054.151624548736
2.0,Built-up  Area,Wakadewadi,Wakadewadi,850.0,42.0,L,Ready,Ready,4200000.0,4941.176470588235
1.0,Built-up  Area,Wanowrie,Wanowrie,675.0,45.0,L,Under Construction,Under Construction,4500000.0,6666.666666666667
2.0,Built-up  Area,Warje,Warje,1060.0,51.0,L,Ready,Ready,5100000.0,4811.320754716981
2.0,Super built-up  Area,Yerawada,Yerawada,1235.0,47.0,L,Under Construction,Under Construction,4700000.0,3805.668016194332
2.0,Plot  Area,Alandi Road,Alandi Road,600.0,110.0,L,Under Construction,Under Construction,11000000.0,18333.333333333332
2.0,Super built-up  Area,Ambegaon Budruk,Ambegaon Budruk,1250.0,60.0,L,Ready,Ready,6000000.0,4800.0
2.0,Super built-up  Area,Anandnagar,Anandnagar,1460.0,70.0,L,Ready,Ready,7000000.0,4794.520547945205
3.0,Super built-up  Area,Aundh,Aundh,1690.0,85.0,L,Ready,Ready,8500000.0,5029.585798816568
1.0,Built-up  Area,Aundh Road,Aundh Road,850.0,57.0,L,Ready,Ready,5700000.0,6705.882352941177
3.0,Super built-up  Area,Balaji Nagar,Balaji Nagar,1843.0,82.0,L,Ready,Ready,8200000.0,4449.267498643516
3.0,Built-up  Area,Baner,Baner,1680.0,117.0,L,Ready,Ready,11700000.0,6964.285714285715
2.0,Super built-up  Area,Baner road,Baner road,1047.0,84.0,L,Ready,Ready,8400000.0,8022.9226361031515
2.0,Super built-up  Area,Bhandarkar Road,Bhandarkar Road,1100.0,35.0,L,Under Construction,Under Construction,3500000.0,3181.818181818182
8.0,Plot  Area,Bhavani Peth,Bhavani Peth,3250.0,600.0,L,Ready,Ready,60000000.0,18461.53846153846
2.0,Super built-up  Area,Bibvewadi,Bibvewadi,1120.0,53.0,L,Ready,Ready,5300000.0,4732.142857142857
2.0,Super built-up  Area,Bopodi,Bopodi,1095.0,38.33,L,Ready,Ready,3833000.0,3500.4566210045664
2.0,Super built-up  Area,Budhwar Peth,Budhwar Peth,970.0,35.0,L,Under Construction,Under Construction,3500000.0,3608.2474226804125
5.0,Plot  Area,Bund Garden Road,Bund Garden Road,1200.0,125.0,L,Ready,Ready,12500000.0,10416.666666666666
3.0,Built-up  Area,Camp,Camp,1100.0,85.0,L,Ready,Ready,8500000.0,7727.272727272727
3.0,Super built-up  Area,Chandan Nagar,Chandan Nagar,1685.0,85.0,L,Ready,Ready,8500000.0,5044.510385756676
2.0,Built-up  Area,Dapodi,Dapodi,1148.0,59.0,L,Ready,Ready,5900000.0,5139.3728222996515
2.0,Built-up  Area,Deccan Gymkhana,Deccan Gymkhana,1050.0,65.0,L,Ready,Ready,6500000.0,6190.476190476191
3.0,Super built-up  Area,Dehu Road,Dehu Road,1465.0,76.0,L,Ready,Ready,7600000.0,5187.713310580205
4.0,Plot  Area,Dhankawadi,Dhankawadi,3401.0,230.0,L,Ready,Ready,23000000.0,6762.7168479858865
1.0,Built-up  Area,Dhayari Phata,Dhayari Phata,630.0,60.0,L,Under Construction,Under Construction,6000000.0,9523.809523809523
3.0,Super built-up  Area,Dhole Patil Road,Dhole Patil Road,1850.0,150.0,L,Ready,Ready,15000000.0,8108.108108108108
9.0,Plot  Area,Erandwane,Erandwane,1200.0,175.0,L,Ready,Ready,17500000.0,14583.333333333334
4.0,Built-up  Area,Fatima Nagar,Fatima Nagar,1750.0,225.0,L,Ready,Ready,22500000.0,12857.142857142857
3.0,Built-up  Area,Fergusson College Road,Fergusson College Road,1350.0,60.0,L,Ready,Ready,6000000.0,4444.444444444444
3.0,Super built-up  Area,Ganesh Peth,Ganesh Peth,1760.0,160.0,L,Ready,Ready,16000000.0,9090.90909090909
2.0,Super built-up  Area,Ganeshkhind,Ganeshkhind,1440.0,185.0,L,Ready,Ready,18500000.0,12847.222222222223
2.0,Super built-up  Area,Ghorpade Peth,Ghorpade Peth,1200.0,42.0,L,Ready,Ready,4200000.0,3500.0
2.0,Built-up  Area,Ghorpadi,Ghorpadi,1100.0,78.0,L,Ready,Ready,7800000.0,7090.909090909091
2.0,Built-up  Area,Gokhale Nagar,Gokhale Nagar,1140.0,46.0,L,Ready,Ready,4600000.0,4035.0877192982457
3.0,Super built-up  Area,Gultekdi,Gultekdi,1617.5,73.595,L,Under Construction,Under Construction,7359500.0,4549.922720247295
2.0,Super built-up  Area,Guruwar peth,Guruwar peth,1410.0,45.0,L,Ready,Ready,4500000.0,3191.4893617021276
3.0,Super built-up  Area,Hadapsar,Hadapsar,1434.0,67.39,L,Ready,Ready,6739000.0,4699.442119944212
2.0,Plot  Area,Hadapsar Industrial Estate,Hadapsar Industrial Estate,1180.0,74.0,L,Ready,Ready,7400000.0,6271.186440677966
2.0,Super built-up  Area,Hingne Khurd,Hingne Khurd,1160.0,42.0,L,Ready,Ready,4200000.0,3620.689655172414
2.0,Super built-up  Area,Jangali Maharaj Road,Jangali Maharaj Road,1343.0,86.0,L,Ready,Ready,8600000.0,6403.574087862993
2.0,Built-up  Area,Kalyani Nagar,Kalyani Nagar,1184.0,69.0,L,Ready,Ready,6900000.0,5827.7027027027025
3.0,Super built-up  Area,Karve Nagar,Karve Nagar,2246.0,300.0,L,Ready,Ready,30000000.0,13357.079252003561
3.0,Built-up  Area,Karve Road,Karve Road,4510.0,200.0,L,Ready,Ready,20000000.0,4434.589800443459
3.0,Super built-up  Area,Kasba Peth,Kasba Peth,1305.0,59.0,L,Ready,Ready,5900000.0,4521.072796934866
4.0,Super built-up  Area,Katraj,Katraj,3785.0,280.0,L,Ready,Ready,28000000.0,7397.622192866578
3.0,Super built-up  Area,Khadaki,Khadaki,1540.0,85.0,L,Ready,Ready,8500000.0,5519.480519480519
3.0,Super built-up  Area,Khadki,Khadki,1550.0,65.11,L,Ready,Ready,6511000.0,4200.645161290323
3.0,Super built-up  Area,Kharadi,Kharadi,1345.0,57.0,L,Ready,Ready,5700000.0,4237.918215613383
3.0,Super built-up  Area,Kondhwa,Kondhwa,975.0,45.0,L,Ready,Ready,4500000.0,4615.384615384615
2.0,Super built-up  Area,Kondhwa Budruk,Kondhwa Budruk,1140.0,46.0,L,Ready,Ready,4600000.0,4035.0877192982457
2.0,Super built-up  Area,Kondhwa Khurd,Kondhwa Khurd,1152.0,34.56,L,Under Construction,Under Construction,3456000.0,3000.0
4.0,Built-up  Area,Koregaon Park,Koregaon Park,3200.0,700.0,L,Ready,Ready,70000000.0,21875.0
3.0,Super built-up  Area,Kothrud,Kothrud,1033.0,31.5,L,Under Construction,Under Construction,3150000.0,3049.3707647628266
3.0,Super built-up  Area,Law College Road,Law College Road,1800.0,230.0,L,Ready,Ready,23000000.0,12777.777777777777
2.0,Super built-up  Area,Laxmi Road,Laxmi Road,1102.0,53.67,L,Ready,Ready,5367000.0,4870.235934664247
3.0,Super built-up  Area,Lulla Nagar,Lulla Nagar,1223.0,42.81,L,Ready,Ready,4281000.0,3500.408830744072
3.0,Super built-up  Area,Mahatma Gandhi Road,Mahatma Gandhi Road,1762.0,112.0,L,Under Construction,Under Construction,11200000.0,6356.413166855846
2.0,Built-up  Area,Mangalwar peth,Mangalwar peth,560.0,16.6,L,Ready,Ready,1660000.0000000002,2964.2857142857147
6.0,Built-up  Area,Manik Bagh,Manik Bagh,2000.0,85.0,L,Ready,Ready,8500000.0,4250.0
3.0,Super built-up  Area,Market yard,Market yard,1410.0,38.0,L,Ready,Ready,3800000.0,2695.0354609929077
3.0,Super built-up  Area,Model colony,Model colony,1853.0,64.86,L,Under Construction,Under Construction,6486000.0,3500.2698327037238
2.0,Super built-up  Area,Mukund Nagar,Mukund Nagar,1455.0,69.0,L,Ready,Ready,6900000.0,4742.268041237114
2.0,Super built-up  Area,Mundhawa,Mundhawa,1138.0,110.0,L,Under Construction,Under Construction,11000000.0,9666.080843585238
3.0,Built-up  Area,Nagar Road,Nagar Road,2556.0,169.0,L,Ready,Ready,16900000.0,6611.89358372457
3.0,Super built-up  Area,Nana Peth,Nana Peth,1200.0,66.5,L,Under Construction,Under Construction,6650000.0,5541.666666666667
2.0,Super built-up  Area,Narayan Peth,Narayan Peth,1200.0,37.0,L,Ready,Ready,3700000.0,3083.3333333333335
3.0,Super built-up  Area,Narayangaon,Narayangaon,2195.8356,185.0,L,Ready,Ready,18500000.0,8425.038741515986
2.0,Plot  Area,Navi Peth,Navi Peth,1200.0,36.0,L,Under Construction,Under Construction,3600000.0,3000.0
3.0,Super built-up  Area,Padmavati,Padmavati,1870.0,138.0,L,Under Construction,Under Construction,13800000.0,7379.679144385027
2.0,Super built-up  Area,Parvati Darshan,Parvati Darshan,1199.0,86.0,L,Under Construction,Under Construction,8600000.0,7172.643869891576
6.0,Plot  Area,Pashan,Pashan,800.0,150.0,L,Ready,Ready,15000000.0,18750.0
3.0,Super built-up  Area,Paud Road,Paud Road,1360.0,54.4,L,Ready,Ready,5440000.0,4000.0
3.0,Super built-up  Area,Pirangut,Pirangut,1230.0,53.0,L,Ready,Ready,5300000.0,4308.943089430894
3.0,Super built-up  Area,Prabhat Road,Prabhat Road,2000.0,120.0,L,Ready,Ready,12000000.0,6000.0
4.0,Plot  Area,Pune Railway Station,Pune Railway Station,1200.0,250.0,L,Ready,Ready,25000000.0,20833.333333333332
2.0,Super built-up  Area,Rasta Peth,Rasta Peth,1047.0,83.0,L,Ready,Ready,8300000.0,7927.411652340019
2.0,Plot  Area,Sadashiv Peth,Sadashiv Peth,1200.0,76.0,L,Under Construction,Under Construction,7600000.0,6333.333333333333
2.0,Super built-up  Area,Sahakar Nagar,Sahakar Nagar,1302.5,44.285,L,Under Construction,Under Construction,4428500.0,3400.0
2.0,Super built-up  Area,Salunke Vihar,Salunke Vihar,725.0,30.0,L,Ready,Ready,3000000.0,4137.931034482759
3.0,Super built-up  Area,Sasson Road,Sasson Road,1645.0,100.0,L,Ready,Ready,10000000.0,6079.0273556231
2.0,Built-up  Area,Satara Road,Satara Road,870.0,65.0,L,Ready,Ready,6500000.0,7471.264367816092
2.0,Super built-up  Area,Senapati Bapat Road,Senapati Bapat Road,1026.0,49.95,L,Ready,Ready,4995000.0,4868.421052631579
3.0,Built-up  Area,Shaniwar Peth,Shaniwar Peth,2000.0,145.0,L,Under Construction,Under Construction,14500000.0,7250.0
2.0,Super built-up  Area,Shivaji Nagar,Shivaji Nagar,1710.0,200.0,L,Ready,Ready,20000000.0,11695.906432748538
