bhk,type,locality,region,area,price,price_unit,status,age,price_in_inr,price_per_sqft
4.0,Plot  Area,Hormavu,Hormavu,3500.0,289.0,L,Ready,Unknown,28900000.0,8257.142857142857
7.0,Plot  Area,Poorna Pragna Layout,Poorna Pragna Layout,2400.0,450.0,L,Ready,Unknown,45000000.0,18750.0
4.0,Built-up  Area,Ramagondanahalli,Ramagondanahalli,4200.0,800.0,L,Ready,Unknown,80000000.0,19047.619047619046
3.0,Super built-up  Area,Whitefield,Whitefield,1537.0,70.0,L,Ready,Unknown,7000000.0,4554.326610279766
3.0,Super built-up  Area,Chikkalasandra,Chikkalasandra,1230.0,53.51,L,Ready,Unknown,5351000.0,4350.40650406504
6.0,Plot  Area,B K Nagar,B K Nagar,2400.0,300.0,L,Ready,Unknown,30000000.0,12500.0
3.0,Super built-up  Area,Malleshwaram,Malleshwaram,2250.0,200.0,L,Ready,Unknown,20000000.0,8888.888888888889
4.0,Plot  Area,Hosur Road,Hosur Road,2000.0,69.0,L,Ready,Unknown,6900000.0,3450.0
8.0,Super built-up  Area,Vivek Nagar,Vivek Nagar,3000.0,130.0,L,Ready,Unknown,13000000.0,4333.333333333333
4.0,Built-up  Area,Kumaraswami Layout,Kumaraswami Layout,2600.0,325.0,L,Ready,Unknown,32500000.0,12500.0
4.0,Built-up  Area,Indira Nagar,Indira Nagar,3200.0,250.0,L,Under Construction,New,25000000.0,7812.5
2.0,Built-up  Area,Anjanapura,Anjanapura,950.0,32.0,L,Ready,Unknown,3200000.0,3368.4210526315787
4.0,Super built-up  Area,Marathahalli,Marathahalli,4000.0,200.0,L,Ready,Unknown,20000000.0,5000.0
3.0,Super built-up  Area,Yelahanka,Yelahanka,1282.0,48.72,L,Ready,Unknown,4872000.0,3800.312012480499
2.0,Built-up  Area,Banashankari Stage III,Banashankari Stage III,1304.0,111.0,L,Under Construction,New,11100000.0,8512.269938650306
3.0,Super built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,2100.0,200.0,L,Ready,Unknown,20000000.0,9523.809523809523
3.0,Built-up  Area,Jakkur,Jakkur,1220.0,49.0,L,Ready,Unknown,4900000.0,4016.3934426229507
3.0,Super built-up  Area,Budigere,Budigere,1636.0,85.0,L,Ready,Unknown,8500000.0,5195.59902200489
3.0,Built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,1415.0,65.0,L,Ready,Unknown,6500000.0,4593.639575971732
3.0,Super built-up  Area,Green Glen Layout,Green Glen Layout,1728.0,125.0,L,Ready,Unknown,12500000.0,7233.7962962962965
3.0,Super built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,1680.0,125.0,L,Ready,Unknown,12500000.0,7440.476190476191
2.0,Super built-up  Area,Venkatapura,Venkatapura,1235.0,140.0,L,Under Construction,New,14000000.0,11336.032388663967
4.0,Plot  Area,Yelachenahalli,Yelachenahalli,900.0,115.0,L,Under Construction,New,11500000.0,12777.777777777777
4.0,Built-up  Area,Yelahanka,Yelahanka,3990.0,260.0,L,Ready,Unknown,26000000.0,6516.290726817043
2.0,Built-up  Area,Kasavanhalli,Kasavanhalli,1495.0,83.0,L,Ready,Unknown,8300000.0,5551.8394648829435
5.0,Plot  Area,Hennur Road,Hennur Road,1500.0,175.0,L,Ready,Unknown,17500000.0,11666.666666666666
3.0,Super built-up  Area,Yeshwanthpur,Yeshwanthpur,2501.0,138.0,L,Ready,Unknown,13800000.0,5517.792882846861
1.0,Carpet  Area,Kanakpura Road,Kanakpura Road,381.0,28.0,L,Under Construction,New,2800000.0,7349.081364829396
4.0,Super built-up  Area,Gopalapura,Gopalapura,3301.8,570.0,L,Under Construction,New,57000000.0,17263.310921315646
3.0,Super built-up  Area,Hennur Road,Hennur Road,2002.0,120.0,L,Ready,Unknown,12000000.0,5994.005994005994
3.0,Built-up  Area,Meenakunte,Meenakunte,3200.0,260.0,L,Under Construction,New,26000000.0,8125.0
2.0,Plot  Area,Banjara Layout,Banjara Layout,1200.0,70.0,L,Ready,Unknown,7000000.0,5833.333333333333
4.0,Plot  Area,Sarjapur  Road,Sarjapur  Road,1500.0,235.0,L,Ready,Unknown,23500000.0,15666.666666666666
3.0,Plot  Area,Bommasandra,Bommasandra,1942.0,90.0,L,Under Construction,New,9000000.0,4634.3975283213185
3.0,Super built-up  Area,Electronics City Phase 1,Electronics City Phase 1,1522.5,60.75,L,Ready,Unknown,6075000.0,3990.1477832512314
1.0,Built-up  Area,Thyagaraja Nagar,Thyagaraja Nagar,660.0,95.0,L,Ready,Unknown,9500000.0,14393.939393939394
4.0,Plot  Area,Banashankari Stage III,Banashankari Stage III,1200.0,170.0,L,Ready,Unknown,17000000.0,14166.666666666666
3.0,Built-up  Area,Basavanna Nagar,Basavanna Nagar,1450.0,90.0,L,Ready,Unknown,9000000.0,6206.896551724138
2.0,Super built-up  Area,Electronic City,Electronic City,1039.0,50.0,L,Ready,Unknown,5000000.0,4812.319538017325
2.0,Super built-up  Area,Old Madras Road,Old Madras Road,1210.0,80.0,L,Ready,Unknown,8000000.0,6611.570247933884
2.0,Super built-up  Area,Attibele,Attibele,995.0,24.88,L,Ready,Unknown,2488000.0,2500.502512562814
3.0,Built-up  Area,Yelahanka,Yelahanka,1620.0,90.0,L,Ready,Unknown,9000000.0,5555.555555555556
3.0,Built-up  Area,Choodasandra,Choodasandra,3204.0,395.0,L,Ready,Unknown,39500000.0,12328.339575530586
3.0,Built-up  Area,Hebbal Kempapura,Hebbal Kempapura,3408.0,260.0,L,Ready,Unknown,26000000.0,7629.107981220657
2.0,Built-up  Area,Marathahalli,Marathahalli,1314.0,55.0,L,Ready,Unknown,5500000.0,4185.692541856925
2.0,Super built-up  Area,Bisuvanahalli,Bisuvanahalli,945.0,33.0,L,Ready,Unknown,3300000.0,3492.063492063492
3.0,Built-up  Area,Nehru Nagar,Nehru Nagar,1374.0,72.0,L,Ready,Unknown,7200000.0,5240.174672489083
3.0,Built-up  Area,Kanakpura Road,Kanakpura Road,1603.0,113.0,L,Under Construction,New,11300000.0,7049.282595134124
3.0,Built-up  Area,Kengeri,Kengeri,1230.0,52.0,L,Ready,Unknown,5200000.0,4227.642276422765
1.0,Super built-up  Area, Basavangudi, Basavangudi,670.0,50.0,L,Ready,Unknown,5000000.0,7462.686567164179
4.0,Super built-up  Area,Sarjapur  Road,Sarjapur  Road,1864.0,105.0,L,Ready,Unknown,10500000.0,5633.0472103004295
3.0,Built-up  Area,Hosa Road,Hosa Road,2500.0,100.0,L,Under Construction,New,10000000.0,4000.0
3.0,Super built-up  Area,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,1625.0,54.0,L,Ready,Unknown,5400000.0,3323.076923076923
2.0,Super built-up  Area,Whitefield,Whitefield,1186.0,55.0,L,Ready,Unknown,5500000.0,4637.43676222597
8.0,Plot  Area,KR Puram,KR Puram,1500.0,382.0,L,Ready,Unknown,38200000.0,25466.666666666668
2.0,Super built-up  Area,Electronic City,Electronic City,770.0,39.9,L,Ready,Unknown,3990000.0,5181.818181818182
2.0,Super built-up  Area,Varthur,Varthur,1085.0,45.0,L,Under Construction,New,4500000.0,4147.465437788019
4.0,Super built-up  Area,Dairy Circle,Dairy Circle,3754.0,480.0,L,Ready,Unknown,48000000.0,12786.361214704315
3.0,Super built-up  Area,Dodsworth Layout,Dodsworth Layout,1893.0,115.0,L,Ready,Unknown,11500000.0,6075.0132065504495
4.0,Plot  Area,Thurahalli,Thurahalli,600.0,65.0,L,Ready,Unknown,6500000.0,10833.333333333334
3.0,Super built-up  Area,Kundalahalli,Kundalahalli,1496.0,78.0,L,Ready,Unknown,7800000.0,5213.903743315508
3.0,Super built-up  Area,Chandapura,Chandapura,1305.0,33.28,L,Under Construction,New,3328000.0,2550.191570881226
3.0,Super built-up  Area,Electronics City Phase 1,Electronics City Phase 1,1550.0,82.0,L,Ready,Unknown,8200000.0,5290.322580645161
3.0,Super built-up  Area,Marathahalli,Marathahalli,1200.0,58.17,L,Ready,Unknown,5817000.0,4847.5
3.0,Super built-up  Area,Badavala Nagar,Badavala Nagar,1494.0,94.55,L,Under Construction,New,9455000.0,6328.647925033467
2.0,Super built-up  Area,Electronic City Phase II,Electronic City Phase II,1286.0,69.0,L,Ready,Unknown,6900000.0,5365.47433903577
3.0,Plot  Area,"Banashankari 6th stage , 2nd block","Banashankari 6th stage , 2nd block",600.0,100.0,L,Ready,Unknown,10000000.0,16666.666666666668
3.0,Super built-up  Area,Hebbal,Hebbal,1860.0,95.0,L,Ready,Unknown,9500000.0,5107.5268817204305
1.0,Built-up  Area,Raghuvanahalli,Raghuvanahalli,425.0,750.0,L,Ready,Unknown,75000000.0,176470.58823529413
2.0,Super built-up  Area,Haralur Road,Haralur Road,1243.0,45.0,L,Ready,Unknown,4500000.0,3620.2735317779566
2.0,Super built-up  Area,Brookefield,Brookefield,1200.0,75.0,L,Ready,Unknown,7500000.0,6250.0
2.0,Super built-up  Area,Sarjapur,Sarjapur,1044.0,32.0,L,Ready,Unknown,3200000.0,3065.1340996168583
2.0,Super built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,1040.0,41.59,L,Ready,Unknown,4159000.0000000005,3999.038461538462
2.0,Super built-up  Area,8th Phase JP Nagar,8th Phase JP Nagar,1125.0,36.94,L,Under Construction,New,3694000.0,3283.5555555555557
3.0,Super built-up  Area,Cunningham Road,Cunningham Road,3489.0,662.0,L,Under Construction,New,66200000.0,18973.91802808828
3.0,Super built-up  Area,Subramanyapura,Subramanyapura,1278.0,59.0,L,Ready,Unknown,5900000.0,4616.588419405321
6.0,Super built-up  Area,Chelekare,Chelekare,2400.0,98.0,L,Ready,Unknown,9800000.0,4083.3333333333335
2.0,Super built-up  Area,Belatur,Belatur,1250.0,43.0,L,Ready,Unknown,4300000.0,3440.0
5.0,Plot  Area,Vijayanagar,Vijayanagar,2400.0,125.0,L,Ready,Unknown,12500000.0,5208.333333333333
5.0,Plot  Area,KR Puram,KR Puram,4166.0,560.0,L,Ready,Unknown,56000000.0,13442.150744119059
2.0,Super built-up  Area,Lakshminarayana Pura,Lakshminarayana Pura,1210.0,75.0,L,Ready,Unknown,7500000.0,6198.347107438017
4.0,Super built-up  Area,8th Phase JP Nagar,8th Phase JP Nagar,1200.0,110.0,L,Ready,Unknown,11000000.0,9166.666666666666
3.0,Super built-up  Area,Sarjapur  Road,Sarjapur  Road,1157.0,57.84,L,Under Construction,New,5784000.0,4999.1356957649095
2.0,Super built-up  Area,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,1185.0,51.15,L,Ready,Unknown,5115000.0,4316.455696202532
3.0,Super built-up  Area,Kalena Agrahara,Kalena Agrahara,1450.0,100.0,L,Ready,Unknown,10000000.0,6896.551724137931
3.0,Super built-up  Area,Old Madras Road,Old Madras Road,1859.0,121.0,L,Ready,Unknown,12100000.0,6508.87573964497
2.0,Super built-up  Area,Rajaji Nagar,Rajaji Nagar,1763.0,262.0,L,Ready,Unknown,26200000.0,14861.032331253546
2.0,Super built-up  Area,Attibele,Attibele,900.0,25.0,L,Under Construction,New,2500000.0,2777.777777777778
3.0,Super built-up  Area,Ramamurthy Nagar,Ramamurthy Nagar,1305.0,60.0,L,Ready,Unknown,6000000.0,4597.701149425287
3.0,Built-up  Area,Srirampuram,Srirampuram,1200.0,100.0,L,Ready,Unknown,10000000.0,8333.333333333334
1.0,Super built-up  Area,Thanisandra,Thanisandra,784.0,35.285,L,Ready,Unknown,3528499.9999999995,4500.6377551020405
2.0,Super built-up  Area,Sarjapur  Road,Sarjapur  Road,1150.0,36.8,L,Ready,Unknown,3679999.9999999995,3199.9999999999995
3.0,Built-up  Area,Whitefield,Whitefield,1806.0,85.0,L,Ready,Unknown,8500000.0,4706.5337763012185
2.0,Super built-up  Area,Kudlu,Kudlu,1027.0,42.0,L,Ready,Unknown,4200000.0,4089.581304771178
2.0,Super built-up  Area,Uttarahalli,Uttarahalli,1002.0,40.08,L,Under Construction,New,4008000.0,4000.0
3.0,Super built-up  Area,Electronic City Phase II,Electronic City Phase II,1220.0,36.21,L,Under Construction,New,3621000.0,2968.032786885246
2.0,Super built-up  Area,Whitefield,Whitefield,1109.0,35.22,L,Ready,Unknown,3522000.0,3175.834084761046
2.0,Built-up  Area,Uttarahalli,Uttarahalli,1002.0,40.08,L,Ready,Unknown,4008000.0,4000.0
2.0,Super built-up  Area,Narayanapura,Narayanapura,1308.0,89.04,L,Ready,Unknown,8904000.0,6807.339449541284
2.0,Super built-up  Area,Hennur Road,Hennur Road,1232.0,69.6,L,Under Construction,New,6959999.999999999,5649.350649350648
2.0,Super built-up  Area,Haralur Road,Haralur Road,1027.0,44.0,L,Under Construction,New,4400000.0,4284.323271665044
2.0,Built-up  Area,Kalyan nagar,Kalyan nagar,1250.0,65.0,L,Ready,Unknown,6500000.0,5200.0
6.0,Plot  Area,2nd Phase JP Nagar,2nd Phase JP Nagar,900.0,170.0,L,Ready,Unknown,17000000.0,18888.88888888889
4.0,Plot  Area,KR Puram,KR Puram,960.0,80.0,L,Ready,Unknown,8000000.0,8333.333333333334
2.0,Super built-up  Area,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,1255.0,53.87,L,Ready,Unknown,5387000.0,4292.4302788844625
3.0,Built-up  Area,Akshaya Nagar,Akshaya Nagar,1434.0,84.0,L,Ready,Unknown,8400000.0,5857.740585774059
2.0,Built-up  Area,Doddathoguru,Doddathoguru,925.0,30.0,L,Ready,Unknown,3000000.0,3243.2432432432433
3.0,Super built-up  Area,Jakkur,Jakkur,1858.0,123.0,L,Under Construction,New,12300000.0,6620.021528525296
2.0,Built-up  Area,Jakkuru Layout,Jakkuru Layout,1205.0,70.0,L,Ready,Unknown,7000000.0,5809.128630705394
3.0,Plot  Area,Nelamangala,Nelamangala,1500.0,90.0,L,Under Construction,New,9000000.0,6000.0
3.0,Plot  Area,Nagawara Junction,Nagawara Junction,1200.0,200.0,L,Ready,Unknown,20000000.0,16666.666666666668
2.0,Super built-up  Area,Mysore Road,Mysore Road,1020.0,48.95,L,Ready,Unknown,4895000.0,4799.019607843137
2.0,Super built-up  Area,Thanisandra,Thanisandra,965.0,56.0,L,Ready,Unknown,5600000.0,5803.108808290155
5.0,Plot  Area,7th Phase JP Nagar,7th Phase JP Nagar,1800.0,270.0,L,Ready,Unknown,27000000.0,15000.0
6.0,Plot  Area,Hoysalanagar,Hoysalanagar,1200.0,90.0,L,Ready,Unknown,9000000.0,7500.0
2.0,Super built-up  Area,Battarahalli,Battarahalli,1636.0,82.89,L,Ready,Unknown,8289000.0,5066.6259168704155
3.0,Super built-up  Area,Kundalahalli,Kundalahalli,1724.0,125.0,L,Under Construction,New,12500000.0,7250.580046403712
2.0,Super built-up  Area,Whitefield,Whitefield,1216.0,67.0,L,Under Construction,New,6700000.0,5509.868421052632
1.0,Super built-up  Area,Yelahanka,Yelahanka,654.0,36.25,L,Under Construction,New,3625000.0,5542.813455657492
4.0,Built-up  Area,Chikkabanavar,Chikkabanavar,2460.0,80.0,L,Ready,Unknown,8000000.0,3252.032520325203
2.0,Super built-up  Area,Abbaiah Reddy Layout,Abbaiah Reddy Layout,1190.0,41.0,L,Ready,Unknown,4100000.0,3445.378151260504
7.0,Plot  Area,Tavarekere,Tavarekere,1200.0,180.0,L,Ready,Unknown,18000000.0,15000.0
3.0,Super built-up  Area,Budigere,Budigere,1636.0,92.0,L,Ready,Unknown,9200000.0,5623.471882640587
2.0,Super built-up  Area,Hennur Road,Hennur Road,1195.0,73.0,L,Under Construction,New,7300000.0,6108.786610878661
3.0,Super built-up  Area,Nagavara,Nagavara,2400.0,251.0,L,Ready,Unknown,25100000.0,10458.333333333334
2.0,Super built-up  Area,1st Block HRBR Layout,1st Block HRBR Layout,1250.0,67.0,L,Ready,Unknown,6700000.0,5360.0
3.0,Super built-up  Area,Whitefield,Whitefield,1452.0,90.0,L,Ready,Unknown,9000000.0,6198.347107438017
3.0,Super built-up  Area,Thanisandra,Thanisandra,1546.0,95.0,L,Under Construction,New,9500000.0,6144.890038809832
4.0,Built-up  Area,Sarjapur  Road,Sarjapur  Road,3385.5,142.0,L,Ready,Unknown,14200000.0,4194.358292718948
3.0,Plot  Area,Indira Nagar,Indira Nagar,1440.0,275.0,L,Ready,Unknown,27500000.0,19097.222222222223
2.0,Plot  Area,Naganathapura,Naganathapura,2260.0,80.0,L,Ready,Unknown,8000000.0,3539.8230088495575
4.0,Plot  Area,Tavarekere,Tavarekere,2700.0,90.0,L,Ready,Unknown,9000000.0,3333.3333333333335
2.0,Super built-up  Area,Indira Nagar,Indira Nagar,1475.0,171.0,L,Ready,Unknown,17100000.0,11593.22033898305
4.0,Built-up  Area,JP Nagar,JP Nagar,3000.0,150.0,L,Ready,Unknown,15000000.0,5000.0
1.0,Built-up  Area,KG Halli,KG Halli,375.0,26.0,L,Ready,Unknown,2600000.0,6933.333333333333
2.0,Super built-up  Area,Balagere,Balagere,1007.0,66.0,L,Ready,Unknown,6600000.0,6554.121151936445
2.0,Super built-up  Area,Hennur Road,Hennur Road,1020.0,47.0,L,Ready,Unknown,4700000.0,4607.843137254902
2.0,Super built-up  Area,Lavelle Road,Lavelle Road,1000.0,150.0,L,Ready,Unknown,15000000.0,15000.0
2.0,Plot  Area,Varanasi,Varanasi,800.0,59.5,L,Ready,Unknown,5950000.0,7437.5
5.0,Plot  Area,Geddalahalli,Geddalahalli,1200.0,95.0,L,Ready,Unknown,9500000.0,7916.666666666667
2.0,Super built-up  Area,Marathahalli,Marathahalli,1125.0,55.0,L,Ready,Unknown,5500000.0,4888.888888888889
9.0,Plot  Area,Kudlu Gate,Kudlu Gate,1150.0,140.0,L,Ready,Unknown,14000000.0,12173.91304347826
3.0,Built-up  Area,Kada Agrahara,Kada Agrahara,909.0,43.0,L,Ready,Unknown,4300000.0,4730.47304730473
4.0,Built-up  Area,Whitefield,Whitefield,2850.0,240.0,L,Ready,Unknown,24000000.0,8421.052631578947
2.0,Super built-up  Area,Dodsworth Layout,Dodsworth Layout,1400.0,85.0,L,Ready,Unknown,8500000.0,6071.428571428572
2.0,Super built-up  Area,Kadugodi,Kadugodi,1152.0,61.0,L,Ready,Unknown,6100000.0,5295.138888888889
2.0,Super built-up  Area,Subramanyapura,Subramanyapura,958.0,34.49,L,Ready,Unknown,3449000.0,3600.2087682672236
2.0,Super built-up  Area,Whitefield,Whitefield,1150.0,55.0,L,Ready,Unknown,5500000.0,4782.608695652174
3.0,Super built-up  Area,Old Madras Road,Old Madras Road,2990.0,173.0,L,Ready,Unknown,17300000.0,5785.953177257525
2.0,Super built-up  Area,Bellandur,Bellandur,1310.0,85.0,L,Ready,Unknown,8500000.0,6488.5496183206105
3.0,Super built-up  Area,Hosur Road,Hosur Road,1590.0,126.0,L,Ready,Unknown,12600000.0,7924.528301886792
3.0,Super built-up  Area,Green Glen Layout,Green Glen Layout,1645.0,110.0,L,Ready,Unknown,11000000.0,6686.930091185411
3.0,Built-up  Area,Veerabhadra Nagar,Veerabhadra Nagar,1800.0,100.0,L,Ready,Unknown,10000000.0,5555.555555555556
3.0,Super built-up  Area,Thanisandra,Thanisandra,1795.0,150.0,L,Ready,Unknown,15000000.0,8356.545961002785
2.0,Super built-up  Area,8th Phase JP Nagar,8th Phase JP Nagar,1100.0,35.0,L,Ready,Unknown,3500000.0,3181.818181818182
1.0,Super built-up  Area,Thanisandra,Thanisandra,777.0,38.535,L,Under Construction,New,3853499.9999999995,4959.459459459459
2.0,Super built-up  Area,Kalkere,Kalkere,925.0,70.0,L,Ready,Unknown,7000000.0,7567.5675675675675
3.0,Super built-up  Area,Basavangudi,Basavangudi,1542.14,120.0,L,Ready,Unknown,12000000.0,7781.394685307429
4.0,Plot  Area,Konanakunte,Konanakunte,3746.0,375.0,L,Ready,Unknown,37500000.0,10010.6780565937
3.0,Super built-up  Area,Thanisandra,Thanisandra,1430.0,54.0,L,Ready,Unknown,5400000.0,3776.2237762237764
2.0,Super built-up  Area,Bommanahalli,Bommanahalli,1020.0,55.0,L,Ready,Unknown,5500000.0,5392.156862745098
4.0,Plot  Area,Ramamurthy Nagar Extension,Ramamurthy Nagar Extension,750.0,42.0,L,Ready,Unknown,4200000.0,5600.0
2.0,Super built-up  Area,Electronic City Phase II,Electronic City Phase II,1140.0,32.92,L,Under Construction,New,3292000.0,2887.719298245614
3.0,Built-up  Area,Anekal,Anekal,967.0,45.0,L,Ready,Unknown,4500000.0,4653.567735263702
4.0,Super built-up  Area,Hebbal,Hebbal,2470.0,203.0,L,Under Construction,New,20300000.0,8218.623481781377
2.0,Built-up  Area,Maruthi Nagar,Maruthi Nagar,850.0,35.5,L,Ready,Unknown,3550000.0,4176.470588235294
2.0,Super built-up  Area,Vidhyanagar Cross,Vidhyanagar Cross,1100.0,32.0,L,Ready,Unknown,3200000.0,2909.090909090909
3.0,Super built-up  Area,Thanisandra,Thanisandra,1697.0,110.0,L,Ready,Unknown,11000000.0,6482.027106658809
2.0,Super built-up  Area,Varthur,Varthur,1250.0,47.0,L,Ready,Unknown,4700000.0,3760.0
2.0,Super built-up  Area,Gottigere,Gottigere,1120.0,50.0,L,Ready,Unknown,5000000.0,4464.285714285715
4.0,Plot  Area,NRI Layout,NRI Layout,1200.0,95.0,L,Ready,Unknown,9500000.0,7916.666666666667
4.0,Plot  Area,7th Block Jayanagar,7th Block Jayanagar,2400.0,480.0,L,Ready,Unknown,48000000.0,20000.0
2.0,Super built-up  Area,Hebbal,Hebbal,1200.0,52.0,L,Ready,Unknown,5200000.0,4333.333333333333
2.0,Super built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,1100.0,44.0,L,Ready,Unknown,4400000.0,4000.0
3.0,Super built-up  Area, Devarachikkanahalli, Devarachikkanahalli,1417.0,76.0,L,Ready,Unknown,7600000.0,5363.443895553987
3.0,Built-up  Area,Thanisandra,Thanisandra,1492.0,88.0,L,Ready,Unknown,8800000.0,5898.123324396783
3.0,Super built-up  Area,Devanahalli,Devanahalli,1498.0,79.15,L,Under Construction,New,7915000.000000001,5283.711615487317
4.0,Built-up  Area,Bellari Road,Bellari Road,3500.0,350.0,L,Ready,Unknown,35000000.0,10000.0
2.0,Super built-up  Area,Kundalahalli,Kundalahalli,1010.0,48.27,L,Ready,Unknown,4827000.0,4779.207920792079
2.0,Super built-up  Area,Hennur,Hennur,1255.0,53.5,L,Ready,Unknown,5350000.0,4262.948207171315
2.0,Super built-up  Area,Channasandra,Channasandra,1050.0,35.0,L,Ready,Unknown,3500000.0,3333.3333333333335
3.0,Super built-up  Area,Hegde Nagar,Hegde Nagar,1847.0,125.0,L,Ready,Unknown,12500000.0,6767.73145641581
2.0,Super built-up  Area,1st Stage Indira Nagar,1st Stage Indira Nagar,1200.0,55.0,L,Under Construction,New,5500000.0,4583.333333333333
2.0,Super built-up  Area,Bellandur,Bellandur,982.0,37.28,L,Ready,Unknown,3728000.0,3796.3340122199593
3.0,Super built-up  Area,Hegde Nagar,Hegde Nagar,2144.6,145.0,L,Ready,Unknown,14500000.0,6761.167583698592
2.0,Super built-up  Area,Kengeri,Kengeri,750.0,36.5,L,Ready,Unknown,3650000.0,4866.666666666667
2.0,Super built-up  Area,Electronic City,Electronic City,919.0,35.0,L,Ready,Unknown,3500000.0,3808.487486398259
2.0,Super built-up  Area,Budigere,Budigere,1087.0,54.3,L,Ready,Unknown,5430000.0,4995.40018399264
3.0,Built-up  Area,Sunder Ram Shetty Nagar,Sunder Ram Shetty Nagar,1480.0,74.0,L,Ready,Unknown,7400000.0,5000.0
2.0,Built-up  Area,Tindlu,Tindlu,1180.0,52.0,L,Ready,Unknown,5200000.0,4406.779661016949
3.0,Super built-up  Area,6th Block Jayanagar,6th Block Jayanagar,2100.0,255.0,L,Ready,Unknown,25500000.0,12142.857142857143
3.0,Super built-up  Area,Jigani,Jigani,1221.0,65.0,L,Ready,Unknown,6500000.0,5323.505323505324
2.0,Super built-up  Area,Haralur Road,Haralur Road,1194.0,46.0,L,Ready,Unknown,4600000.0,3852.5963149078725
3.0,Built-up  Area,Thanisandra,Thanisandra,2072.0,122.0,L,Ready,Unknown,12200000.0,5888.030888030888
3.0,Built-up  Area,Whitefield,Whitefield,1600.0,69.0,L,Under Construction,New,6900000.0,4312.5
3.0,Super built-up  Area,Sahakara Nagar,Sahakara Nagar,2200.0,98.0,L,Ready,Unknown,9800000.0,4454.545454545455
3.0,Super built-up  Area,Rajaji Nagar,Rajaji Nagar,1640.0,220.0,L,Ready,Unknown,22000000.0,13414.634146341463
2.0,Super built-up  Area,Kaikondrahalli,Kaikondrahalli,1253.0,81.5,L,Ready,Unknown,8150000.0,6504.38946528332
